-0.557285,-3.960820,1.044858,-0.026928,0.018067,0.710977,0.702467,0.058265,0.133543,0.005564,-0.007208,0.001549,0.044699,0.010560,0.030178,-0.009777,0.029619,-0.074483,-0.047230,-0.130443,0.032078,-0.130090,0.106975,-0.139305,-0.050821,-0.050231,-0.069131,0.288863,-0.044897,0.004267,1.170929,1.169019,-0.053377,0.188653,-0.126797,-0.026300,0.020985,-0.199892,-0.181957,-0.068786,-0.143460,-0.105258,-0.106525,-0.226910,0.043545,0.411198,0.163716,0.702720,-0.663144,-0.337488,0.000036,0.436338,0.331591,0.155812,-0.056732,-0.015042,0.138373,-0.756211,0.054455,-0.077728,-0.752466,0.016901,0.175239,0.192085,-0.032180,-0.040958,0.262017,0.039266,0.196047,0.115933,-0.032296,0.030708,0.222064
-0.560319,-3.959478,1.044768,-0.027454,0.018410,0.711362,0.702048,0.069180,0.150797,0.001894,-0.014265,0.061205,0.056687,0.008996,0.027681,-0.011674,0.026079,-0.078094,-0.044992,-0.114509,0.031092,-0.130760,0.106805,-0.140926,-0.046602,-0.042902,-0.050592,0.254737,-0.048649,-0.000984,1.168859,1.131457,-0.052880,0.193612,-0.078245,-0.124850,-0.094848,-0.176991,-0.180571,0.111879,0.796743,-0.049264,-0.033504,-0.008506,-0.081043,0.210956,0.366465,0.926927,-1.706270,-0.187588,-0.262543,-0.103492,-1.878091,0.024850,0.247950,-0.012818,0.137105,-0.756311,0.044199,-0.078226,-0.753276,0.013321,0.172155,0.190810,-0.035401,-0.042219,0.260741,0.033944,0.190587,0.113562,-0.038778,0.028798,0.219785
-0.563749,-3.957843,1.044739,-0.027460,0.017946,0.711474,0.701946,0.083911,0.170340,0.006136,-0.033824,-0.032252,0.014037,0.009994,0.027136,-0.009611,0.023195,-0.081139,-0.039091,-0.105722,0.030696,-0.131224,0.111052,-0.144734,-0.040737,-0.035762,-0.051563,0.252836,-0.055638,-0.008646,1.162953,1.116095,-0.054034,0.193574,0.049947,-0.027279,0.103131,-0.144194,-0.152236,0.295084,0.439337,-0.019824,-0.023154,0.212376,-0.190419,0.293268,0.356972,-0.048534,-0.095095,-0.349438,-0.383108,-0.295319,-0.768083,-0.057726,-0.001922,-0.012507,0.136477,-0.756344,0.037220,-0.078241,-0.753638,0.012199,0.172053,0.190755,-0.036453,-0.042992,0.260060,0.032751,0.190369,0.113460,-0.041367,0.027677,0.218659
-0.567684,-3.955734,1.044677,-0.027618,0.017664,0.712696,0.700707,0.108644,0.194940,0.006515,-0.036106,-0.009492,0.172999,0.008091,0.031340,-0.010671,0.019018,-0.084824,-0.034576,-0.100903,0.027106,-0.132606,0.116389,-0.146666,-0.031706,-0.036543,-0.053086,0.255008,-0.060330,-0.010822,1.157377,1.110679,-0.053559,0.191669,-0.095178,0.210240,-0.053006,-0.208828,-0.184276,0.225729,0.240956,-0.179484,-0.069099,0.266846,-0.096600,0.451532,-0.039034,-0.076173,0.108636,-0.234603,-0.108830,-0.278777,-0.270813,0.023766,-0.095206,-0.009884,0.139195,-0.756302,0.032495,-0.079991,-0.753903,0.012519,0.172248,0.190833,-0.036909,-0.043189,0.259700,0.033206,0.190634,0.113591,-0.042044,0.027358,0.218119
-0.571233,-3.954329,1.044293,-0.027678,0.017457,0.712333,0.701078,0.074100,0.176503,-0.012030,-0.017446,-0.010010,-0.052473,0.005175,0.029216,-0.007266,0.015471,-0.088559,-0.033483,-0.099331,0.026040,-0.143921,0.120711,-0.147852,-0.020731,-0.026421,-0.049910,0.247838,-0.065250,-0.013880,1.153162,1.106969,-0.056704,0.198972,-0.145802,-0.106234,0.170250,-0.177387,-0.186709,0.054652,0.078608,-0.053328,-0.565772,0.216085,-0.059318,0.548732,0.506118,0.158827,-0.358538,-0.246023,-0.152870,-0.210790,-0.185518,-0.157237,0.365127,-0.006787,0.137421,-0.756406,0.030357,-0.078587,-0.753853,0.010386,0.171676,0.190587,-0.036749,-0.043724,0.259437,0.030610,0.189658,0.113128,-0.042827,0.026663,0.217712
-0.575392,-3.951984,1.044163,-0.027511,0.016837,0.712207,0.701228,0.120522,0.206119,0.004097,-0.031816,-0.055338,-0.020734,0.007689,0.027718,-0.005952,0.010623,-0.093080,-0.028379,-0.094699,0.025112,-0.144284,0.128133,-0.150380,-0.016650,-0.014566,-0.052465,0.242374,-0.069543,-0.020325,1.145731,1.101496,-0.053411,0.199209,0.125721,-0.074901,0.065684,-0.242392,-0.226087,0.255214,0.231589,-0.046382,-0.018149,0.371118,-0.126389,0.204058,0.592738,-0.127747,-0.273180,-0.214666,-0.322253,-0.371525,-0.273637,0.164667,0.011838,-0.006810,0.136321,-0.756441,0.025067,-0.078786,-0.753947,0.008641,0.171239,0.190432,-0.036613,-0.044420,0.259005,0.028841,0.188950,0.112904,-0.043719,0.025759,0.217091
-0.579527,-3.950014,1.044203,-0.029349,0.017709,0.712640,0.700692,0.101529,0.204959,0.012056,-0.068941,0.191729,0.067866,-0.000453,0.017725,-0.004426,0.006566,-0.098005,-0.028265,-0.092194,0.021812,-0.147942,0.134345,-0.151223,-0.003560,0.003498,-0.049799,0.230825,-0.078141,-0.030361,1.138797,1.096758,-0.053151,0.197539,-0.407105,-0.499639,0.076335,-0.202852,-0.246232,0.005712,0.125229,-0.165000,-0.182901,0.310593,-0.042130,0.654503,0.903198,0.133279,-0.577435,-0.429867,-0.501799,-0.346714,-0.236925,0.012997,-0.083475,-0.000087,0.129982,-0.756641,0.021606,-0.079900,-0.754016,0.005240,0.170229,0.190067,-0.036121,-0.045316,0.258608,0.024895,0.187277,0.112251,-0.044683,0.024591,0.216514
-0.583924,-3.947578,1.044199,-0.029410,0.017561,0.713170,0.700154,0.125457,0.217476,0.011682,-0.017036,-0.006505,0.075122,-0.000040,0.007486,-0.004686,0.000866,-0.103216,-0.024032,-0.094719,0.020650,-0.143785,0.142181,-0.153109,0.002911,0.032526,-0.059704,0.227664,-0.084700,-0.045334,1.134853,1.106239,-0.049909,0.196300,0.020663,-0.511958,-0.013036,-0.284972,-0.260541,0.211632,-0.126217,-0.058097,0.207830,0.391784,-0.094319,0.323543,1.451410,-0.495271,-0.158083,-0.327950,-0.748641,-0.197199,0.474069,0.162056,-0.061971,0.001562,0.123724,-0.756733,0.020743,-0.080992,-0.753936,0.001466,0.170016,0.190035,-0.033874,-0.046011,0.258789,0.021408,0.187249,0.112333,-0.043661,0.023883,0.216941
-0.588071,-3.945350,1.044509,-0.029612,0.017116,0.714282,0.699022,0.114410,0.204530,0.026624,-0.050332,-0.017911,0.157126,0.001118,-0.004911,-0.010210,-0.004027,-0.107920,-0.017266,-0.101121,0.018495,-0.141679,0.149107,-0.155656,0.008517,0.069390,-0.066434,0.238434,-0.090986,-0.070392,1.132670,1.122703,-0.046534,0.194020,0.057854,-0.619825,-0.276183,-0.244645,-0.235216,0.338284,-0.320140,-0.107738,0.105316,0.346322,-0.127324,0.280320,1.843178,-0.336498,0.538526,-0.314301,-1.252888,-0.109156,0.823213,0.168775,-0.114001,0.002465,0.116819,-0.756759,0.022754,-0.082380,-0.753787,-0.004089,0.171059,0.190405,-0.030664,-0.046565,0.259279,0.015681,0.189762,0.112999,-0.041777,0.023406,0.217895
-0.592169,-3.942726,1.044405,-0.029949,0.016378,0.715529,0.697748,0.136278,0.201524,0.007453,-0.081356,-0.029049,0.175815,0.002102,-0.019048,-0.015901,-0.008407,-0.112126,-0.011336,-0.087939,0.014248,-0.142165,0.155205,-0.158362,0.014427,0.107067,-0.072162,0.231337,-0.099175,-0.088544,1.130691,1.100079,-0.042298,0.193675,0.049245,-0.706848,-0.284567,-0.219000,-0.210284,0.296538,0.659104,-0.212340,-0.024288,0.304896,-0.135340,0.295473,1.883838,-0.286372,-0.354840,-0.409475,-0.907614,-0.098943,-1.131210,0.211802,-0.017236,0.003299,0.108845,-0.756693,0.012347,-0.084609,-0.754041,-0.009787,0.170144,0.190236,-0.030812,-0.048720,0.258439,0.009777,0.188913,0.112794,-0.046006,0.020100,0.216425
-0.596762,-3.939694,1.044182,-0.029801,0.016306,0.716752,0.696500,0.158361,0.225270,0.003314,0.000410,-0.017116,0.174696,0.002293,-0.044605,-0.025430,-0.015706,-0.121549,-0.007832,-0.085255,0.010292,-0.145054,0.156501,-0.157134,0.022554,0.167567,-0.067716,0.213222,-0.107476,-0.109761,1.135964,1.096816,-0.037960,0.186927,0.009519,-1.277874,-0.476413,-0.364948,-0.471186,0.175188,0.134198,-0.197807,-0.144438,0.064803,0.061404,0.406373,3.025036,0.222276,-0.905785,-0.415016,-1.060848,0.263672,-0.163129,0.216903,-0.337420,0.005639,0.094284,-0.756289,0.010267,-0.086422,-0.754141,-0.020270,0.167391,0.189678,-0.028178,-0.050625,0.258512,-0.001991,0.185738,0.111823,-0.047776,0.017056,0.216469
-0.601208,-3.935319,1.043447,-0.029560,0.016107,0.718405,0.694810,0.227813,0.215384,-0.018173,-0.003972,-0.033209,0.236083,0.009830,-0.068350,-0.035902,-0.022824,-0.129019,-0.000033,-0.081513,0.004539,-0.143512,0.162551,-0.158523,0.019733,0.226814,-0.073100,0.208696,-0.113783,-0.129359,1.137286,1.096868,-0.034822,0.183690,0.376858,-1.187218,-0.523619,-0.355920,-0.373464,0.389922,0.187091,-0.287679,0.077073,0.302499,-0.069427,-0.141069,2.962353,-0.269197,-0.226273,-0.315377,-0.979891,0.066103,0.002583,0.156888,-0.161818,0.003061,0.080905,-0.755641,0.005962,-0.089907,-0.754202,-0.029429,0.165588,0.189595,-0.025152,-0.052193,0.258559,-0.011758,0.184603,0.111760,-0.048706,0.014230,0.216543
-0.604380,-3.931991,1.042711,-0.029681,0.017467,0.719673,0.693459,0.174193,0.152760,-0.022726,0.084109,0.101656,0.188538,0.011474,-0.104783,-0.048364,-0.030429,-0.139543,0.003152,-0.090357,0.001015,-0.145850,0.165339,-0.156682,0.021211,0.297517,-0.074105,0.206601,-0.120201,-0.138911,1.142169,1.114444,-0.030159,0.175452,0.082176,-1.821657,-0.623078,-0.380228,-0.526206,0.159255,-0.442192,-0.176186,-0.116912,0.139387,0.092021,0.073905,3.535105,-0.050218,-0.104741,-0.320875,-0.477640,0.244139,0.878775,0.233173,-0.411915,0.004417,0.059919,-0.754014,0.010895,-0.091482,-0.754138,-0.040879,0.162927,0.189546,-0.020146,-0.052747,0.259311,-0.024454,0.182905,0.111679,-0.047293,0.012638,0.217837
-0.608148,-3.927713,1.042414,-0.030489,0.016796,0.721672,0.691360,0.222165,0.179166,0.003318,-0.112426,0.008980,0.286906,0.014331,-0.140983,-0.065451,-0.034315,-0.141223,0.010305,-0.085345,-0.005244,-0.135912,0.169994,-0.154023,0.025366,0.364640,-0.070483,0.196892,-0.126740,-0.155573,1.143118,1.110643,-0.023246,0.155508,0.142897,-1.810003,-0.854376,-0.194326,-0.084004,0.357677,0.250617,-0.312967,0.496914,0.232764,0.132982,0.207786,3.356186,0.181073,-0.485481,-0.326975,-0.833083,0.047423,-0.190013,0.345615,-0.997216,0.003619,0.039704,-0.751821,0.005932,-0.096840,-0.754267,-0.051770,0.158769,0.189257,-0.016857,-0.054224,0.259216,-0.036703,0.178902,0.111155,-0.048490,0.009070,0.217678
-0.610086,-3.924656,1.041880,-0.032314,0.018073,0.719996,0.692990,0.157862,0.091396,-0.013726,-0.028068,0.222524,-0.232345,0.013963,-0.187246,-0.076846,-0.035674,-0.140933,0.015267,-0.088188,-0.004022,-0.126632,0.164483,-0.151627,0.026168,0.434840,-0.054824,0.190384,-0.132360,-0.165434,1.151233,1.111042,-0.026039,0.136970,-0.018446,-2.313151,-0.569733,-0.067956,0.014524,0.248110,-0.142166,0.061126,0.464009,-0.275554,0.119806,0.040058,3.510000,0.782985,-0.325376,-0.280992,-0.493028,0.405761,0.019908,-0.139651,-0.926871,0.003769,0.012813,-0.747884,0.009270,-0.097997,-0.754399,-0.064180,0.153413,0.188977,-0.013134,-0.055228,0.259504,-0.051481,0.173561,0.110459,-0.049295,0.005629,0.218017
-0.614280,-3.920481,1.041312,-0.033515,0.019781,0.718933,0.693989,0.217416,0.202500,-0.008332,0.043558,0.206730,-0.142267,0.016830,-0.229353,-0.086603,-0.040921,-0.141514,0.014500,-0.089688,-0.000587,-0.117824,0.169438,-0.156291,0.025703,0.499238,-0.051010,0.184600,-0.139209,-0.174988,1.161937,1.110607,-0.022071,0.122357,0.143366,-2.105347,-0.487857,-0.262349,-0.029066,-0.038384,-0.074978,0.171757,0.440373,0.247758,-0.233235,-0.023245,3.219898,0.190657,-0.289203,-0.342435,-0.477743,0.535211,-0.021707,0.198406,-0.730661,0.002966,-0.011720,-0.743208,0.008581,-0.097353,-0.754249,-0.074038,0.148248,0.188808,-0.009776,-0.055979,0.259852,-0.062682,0.168540,0.110121,-0.049962,0.002357,0.218449
-0.616571,-3.916168,1.042210,-0.035643,0.021289,0.716055,0.696808,0.214265,0.107597,0.064462,-0.027433,0.261848,-0.401285,0.019108,-0.277444,-0.093638,-0.041509,-0.134146,0.011287,-0.059042,0.005013,-0.106985,0.173438,-0.142767,0.021768,0.547220,-0.042404,0.130664,-0.142265,-0.174200,1.172140,1.081717,-0.017925,0.102786,0.113897,-2.404572,-0.351776,-0.029385,0.368376,-0.160642,1.532309,0.279972,0.541958,0.199993,0.676234,-0.196726,2.399109,0.430299,-2.696806,-0.152800,0.039410,0.510121,-1.444522,0.207298,-0.978573,0.000624,-0.039776,-0.736660,-0.013099,-0.095808,-0.754023,-0.079111,0.139357,0.187556,-0.008998,-0.058650,0.259330,-0.067112,0.156119,0.108137,-0.053520,-0.004031,0.217295
-0.617841,-3.910692,1.043041,-0.035741,0.021556,0.714970,0.697908,0.270961,0.055872,0.064848,0.017490,0.027346,-0.153721,0.027183,-0.310915,-0.107235,-0.042708,-0.124592,0.018522,-0.053184,0.009300,-0.091647,0.180813,-0.137532,0.018701,0.576641,-0.048207,0.119439,-0.147521,-0.171054,1.167644,1.085161,-0.013194,0.104882,0.403767,-1.673524,-0.679829,-0.059960,0.477730,0.361769,0.292868,0.214347,0.766918,0.368753,0.261735,-0.153352,1.471024,-0.290128,-0.561258,-0.262793,0.157303,-0.224788,0.172184,0.236574,0.104795,-0.004843,-0.058163,-0.731605,-0.019579,-0.095847,-0.753651,-0.081986,0.136372,0.187371,-0.006988,-0.058609,0.259269,-0.069569,0.152869,0.107961,-0.052803,-0.005019,0.217301
-0.618621,-3.904211,1.044514,-0.035942,0.020628,0.714753,0.698148,0.317875,0.029548,0.100134,-0.079121,-0.050391,-0.035591,0.039595,-0.332365,-0.125324,-0.042090,-0.104147,0.025658,-0.041889,0.007201,-0.078569,0.190322,-0.130265,0.012007,0.577546,-0.065002,0.114645,-0.145548,-0.154373,1.163528,1.079768,-0.008886,0.116210,0.620569,-1.072502,-0.904454,0.030916,1.022216,0.356772,0.564745,-0.104943,0.653917,0.475434,0.363326,-0.334696,0.045257,-0.839752,-0.239669,0.098603,0.834072,-0.205811,-0.269650,0.215385,0.566422,-0.013342,-0.068731,-0.728363,-0.030203,-0.099315,-0.753070,-0.080190,0.136930,0.187390,-0.007159,-0.059053,0.258956,-0.066444,0.153779,0.108274,-0.053158,-0.005740,0.216836
-0.620734,-3.897500,1.045448,-0.035582,0.021752,0.713528,0.699384,0.332639,0.097762,0.075769,0.110971,0.055198,-0.169844,0.050268,-0.356438,-0.138645,-0.046753,-0.089299,0.025764,-0.032624,0.008902,-0.061846,0.191662,-0.129894,0.005830,0.569534,-0.069866,0.105403,-0.148793,-0.125082,1.166811,1.075886,-0.004806,0.138020,0.533651,-1.203661,-0.666034,-0.233144,0.742417,0.005326,0.463278,0.085052,0.836124,0.067005,0.018583,-0.308884,-0.400585,-0.243178,-0.462136,-0.162235,1.464556,0.164194,-0.194080,0.203998,1.090482,-0.019093,-0.081589,-0.724061,-0.036839,-0.101436,-0.752735,-0.078106,0.137067,0.187264,-0.007916,-0.059309,0.258960,-0.063481,0.153309,0.108179,-0.053695,-0.005845,0.216793
-0.622386,-3.891210,1.045418,-0.036633,0.022879,0.714984,0.697805,0.315354,0.074707,0.026581,-0.001121,0.151757,0.216415,0.059218,-0.382766,-0.160541,-0.049671,-0.072365,0.025661,-0.022255,0.001660,-0.049788,0.196419,-0.129759,-0.002592,0.553174,-0.078586,0.110257,-0.153872,-0.101970,1.165282,1.071433,0.003645,0.158369,0.447514,-1.316424,-1.094834,-0.145913,0.846715,-0.005151,0.518467,-0.362085,0.602878,0.237859,0.006744,-0.421068,-0.818010,-0.436023,0.242720,-0.253962,1.155593,-0.076450,-0.222658,0.422574,1.017472,-0.024128,-0.094679,-0.719360,-0.045149,-0.107989,-0.752185,-0.075236,0.139265,0.187421,-0.009112,-0.059530,0.258771,-0.059914,0.155838,0.108536,-0.054115,-0.005477,0.216519
-0.624052,-3.883535,1.045077,-0.037021,0.024001,0.715404,0.697317,0.385739,0.073464,0.017627,0.050277,0.105757,0.067191,0.067698,-0.403031,-0.179735,-0.052835,-0.060817,0.024565,-0.018854,0.001122,-0.053394,0.198671,-0.139667,-0.004991,0.523140,-0.080551,0.113657,-0.161200,-0.087791,1.162631,1.067285,0.006845,0.164946,0.424019,-1.013208,-0.959658,-0.158203,0.577390,-0.054793,0.170044,-0.026915,-0.180257,0.112573,-0.495389,-0.119965,-1.501713,-0.098239,0.169969,-0.366376,0.708952,-0.132593,-0.207371,0.159963,0.328864,-0.028537,-0.104532,-0.715535,-0.047859,-0.107595,-0.751912,-0.070990,0.141872,0.187499,-0.011090,-0.059560,0.258547,-0.055133,0.158174,0.108663,-0.054572,-0.004362,0.216182
-0.624978,-3.875989,1.045113,-0.037945,0.024399,0.713478,0.699223,0.376486,0.038304,0.035870,-0.026634,0.096471,-0.271148,0.078421,-0.418600,-0.189082,-0.051783,-0.041018,0.022759,-0.007456,0.005728,-0.046842,0.199702,-0.136938,-0.010148,0.472414,-0.088540,0.107776,-0.164558,-0.065792,1.163806,1.060031,0.004282,0.170496,0.536143,-0.778492,-0.467386,0.052593,0.989946,-0.090314,0.569887,0.230315,0.327589,0.051567,0.136435,-0.257837,-2.536280,-0.399466,-0.294039,-0.167897,1.099928,0.058783,-0.362714,-0.128131,0.277492,-0.035850,-0.112365,-0.712165,-0.055681,-0.106081,-0.751231,-0.062601,0.145156,0.187471,-0.014578,-0.059471,0.258377,-0.045142,0.160396,0.108761,-0.055635,-0.002582,0.215830
-0.624883,-3.868435,1.044201,-0.039559,0.026263,0.710758,0.701832,0.380196,-0.009024,-0.010412,0.032568,0.249997,-0.373367,0.085922,-0.437867,-0.195226,-0.049814,-0.023172,0.016528,-0.005194,0.014211,-0.046058,0.199831,-0.129605,-0.013236,0.416461,-0.100818,0.089401,-0.176879,-0.045215,1.165700,1.070608,0.005102,0.171454,0.375035,-0.963307,-0.307176,0.098461,0.892317,-0.311545,0.113093,0.424139,0.039213,0.006449,0.366656,-0.154415,-2.797658,-0.613881,-0.918747,-0.616050,1.028846,0.094674,0.528825,0.041017,0.047904,-0.041560,-0.122522,-0.707727,-0.057341,-0.101156,-0.750983,-0.052330,0.147247,0.187299,-0.017205,-0.057791,0.258762,-0.032537,0.160247,0.108740,-0.054460,0.001861,0.216501
